Ch1 Amplitude,Ch2 Amplitude,Cluster
1123.95935,3051.24731,4
1123.96411,1166.90271,1
1123.966,2897.158,4
1123.96619,2885.74878,4
1123.9718,1177.94312,1
1124.01514,1189.96973,1
1124.0343,1162.62659,1
1124.07288,2905.21826,4
1124.16357,1203.60461,1
1124.22363,1164.10986,1
1124.26221,1153.0354,1
1124.27747,1203.60571,1
1124.29065,1153.05029,1
1124.29883,1156.27063,1
1124.31726,1235.76086,1
1124.38037,1176.55957,1
1124.4071,1148.58411,1
1124.41772,1161.55518,1
1124.44519,1202.48914,1
1124.45667,1102.0885,1
1124.46826,1146.07056,1
1124.52966,1215.24817,1
1124.55,1188.35693,1
1124.60791,1128.41272,1
1124.61475,1157.08936,1
1124.66272,1162.07776,1
1124.67114,1165.89246,1
1124.67834,1220.4054,1
1124.69006,3094.492,4
1124.73889,3138.37573,4
1124.757,1140.81958,1
1124.77734,1183.97986,1
1124.78174,1236.656,1
1124.78369,1174.20142,1
1124.80872,1204.02686,1
1124.80884,1204.38135,1
1124.84436,1149.08069,1
1124.85266,1120.59692,1
1124.87585,1175.03381,1
1124.8949,1097.175,1
1124.89551,1226.01367,1
1124.89783,1164.43616,1
1124.92139,1266.37231,1
1124.93335,1204.00867,1
1124.97546,1178.45056,1
1125.01453,1174.52747,1
1125.10193,1232.47339,1
1125.10583,1119.53979,1
1125.15869,1180.50049,1
1125.16272,1123.13623,1
1125.16455,1145.92322,1
1125.16589,1221.73462,1
1125.20923,1194.902,1
1125.2843,1171.12622,1
1125.3092,1190.724,1
1125.33032,1159.77283,1
1125.35425,2898.39575,4
1125.40259,1206.47473,1
1125.40552,1145.89587,1
1125.40735,1187.96167,1
1125.442,1172.41467,1
1125.45837,1204.67932,1
1125.464,1154.57324,1
1125.51611,3148.71045,4
1125.52551,1199.29358,1
1125.54126,1177.44531,1
1125.54858,1172.33069,1
1125.5752,1083.00024,1
1125.57617,1151.10254,1
1125.60071,2886.40771,4
1125.62085,1249.1825,1
1125.72485,1224.56152,1
1125.7373,1231.824,1
1125.7406,1169.8772,1
1125.7428,1149.9978,1
1125.75391,1163.073,1
1125.825,1260.64551,1
1125.82654,1207.4563,1
1125.83521,1164.48853,1
1125.84351,1230.146,1
1125.85022,1132.909,1
1125.86243,1201.14441,1
1125.89551,1173.8302,1
1125.92261,1175.08044,1
1125.94763,1190.18091,1
1125.95862,1095.02173,1
1125.98193,1222.629,1
1126.00378,3012.452,4
1126.05139,1228.34167,1
1126.06165,1180.69263,1
1126.16028,1185.01892,1
1126.16089,2853.17114,4
1126.23792,1217.92578,1
1126.30652,1091.9137,1
1126.35278,1154.826,1
1126.35779,1128.974,1
1126.39429,1179.171,1
1126.39734,1155.14832,1
1126.39844,1158.64856,1
