Ch1 Amplitude,Ch2 Amplitude,Cluster
1125.361,1174.17029,1
1125.36951,1190.03735,1
1125.37329,1174.58691,1
1125.37769,1094.18115,1
1125.38318,1321.86377,1
1125.40149,1222.61377,1
1125.4021,1138.513,1
1125.40564,1110.389,1
1125.44055,1182.59558,1
1125.45691,1172.83875,1
1125.46887,1245.09412,1
1125.499,1142.31555,1
1125.50439,2695.8103,4
1125.51807,1152.37915,1
1125.608,1144.82483,1
1125.62183,1154.3634,1
1125.62817,1212.197,1
1125.66772,1127.93958,1
1125.67358,1144.17725,1
1125.67969,3007.37549,4
1125.71008,1187.46057,1
1125.71277,1103.00317,1
1125.71484,1148.7533,1
1125.74438,1215.02576,1
1125.75964,1199.903,1
1125.773,1128.69519,1
1125.79614,2905.64136,4
1125.82532,1187.84045,1
1125.83447,1188.64185,1
1125.874,1176.76709,1
1125.88318,1154.27991,1
1125.90918,1168.62573,1
1125.92383,1232.25146,1
1125.92615,1293.93567,1
1125.95093,1144.18726,1
1125.96521,1125.378,1
1125.97961,1188.15063,1
1126.03857,2953.88037,4
1126.10913,1153.24976,1
1126.11487,1131.077,1
1126.16077,1147.60217,1
1126.16907,1181.2948,1
1126.18933,1108.54333,1
1126.196,1214.69043,1
1126.21191,1177.07837,1
1126.267,1232.62854,1
1126.26892,1181.95154,1
1126.31543,1143.02576,1
1126.33936,1108.83569,1
1126.36182,3072.94043,4
1126.404,1247.12048,1
1126.40857,1156.95959,1
1126.4104,1246.98584,1
1126.41919,1205.7052,1
1126.4353,1139.65833,1
1126.47986,1212.92688,1
1126.4939,1145.56812,1
1126.608,1190.3407,1
1126.6167,1154.324,1
1126.65979,1167.89832,1
1126.69116,1271.18677,1
1126.7229,1222.09534,1
1126.74915,1105.29761,1
1126.77881,1193.91748,1
1126.77979,1174.96753,1
1126.79211,1199.94092,1
1126.8053,1199.3,1
1126.82581,1162.35693,1
1126.8324,1200.1665,1
1126.8335,1181.8689,1
1126.86182,1117.32312,1
1126.8783,1165.49451,1
1126.883,1156.62817,1
1126.95593,1228.46985,1
1126.95715,1144.94,1
1126.97546,1138.29358,1
1127.03992,1142.92346,1
1127.08154,1222.60034,1
1127.1217,1136.92419,1
1127.16736,1193.25916,1
1127.178,1077.18835,1
1127.179,1209.3396,1
1127.179,1161.97119,1
1127.2,1153.057,1
1127.20532,1187.82813,1
